id,author_name,title,related_works,type,publication_year,concepts
https://openalex.org/W2117692326,Douglas Hanahan,Hallmarks of Cancer: The Next Generation,https://openalex.org/W3212935326,journal-article,2011,Biology
https://openalex.org/W2117692326,Douglas Hanahan,Hallmarks of Cancer: The Next Generation,https://openalex.org/W2937326325,journal-article,2011,Biology
https://openalex.org/W2117692326,Douglas Hanahan,Hallmarks of Cancer: The Next Generation,https://openalex.org/W2058903925,journal-article,2011,Biology
https://openalex.org/W4292811746,Reuben M. Baron,"The moderatorÃ¢ÂÂmediator variable distinction in social psychological research: Conceptual, strategic, and statistical considerations.",https://openalex.org/W3093893337,journal-article,1986,Moderation
https://openalex.org/W4292811746,Reuben M. Baron,"The moderatorÃ¢ÂÂmediator variable distinction in social psychological research: Conceptual, strategic, and statistical considerations.",https://openalex.org/W2016727237,journal-article,1986,Moderation
https://openalex.org/W4292811746,Reuben M. Baron,"The moderatorÃ¢ÂÂmediator variable distinction in social psychological research: Conceptual, strategic, and statistical considerations.",https://openalex.org/W3042749926,journal-article,1986,Moderation
https://openalex.org/W4292811746,Reuben M. Baron,"The moderatorÃ¢ÂÂmediator variable distinction in social psychological research: Conceptual, strategic, and statistical considerations.",https://openalex.org/W4244915563,journal-article,1986,Moderation
https://openalex.org/W4292811746,Reuben M. Baron,"The moderatorÃ¢ÂÂmediator variable distinction in social psychological research: Conceptual, strategic, and statistical considerations.",https://openalex.org/W2070522388,journal-article,1986,Moderation
https://openalex.org/W4292811746,Reuben M. Baron,"The moderatorÃ¢ÂÂmediator variable distinction in social psychological research: Conceptual, strategic, and statistical considerations.",https://openalex.org/W2060095730,journal-article,1986,Moderation
https://openalex.org/W4292811746,Reuben M. Baron,"The moderatorÃ¢ÂÂmediator variable distinction in social psychological research: Conceptual, strategic, and statistical considerations.",https://openalex.org/W3135804665,journal-article,1986,Moderation
https://openalex.org/W4292811746,Reuben M. Baron,"The moderatorÃ¢ÂÂmediator variable distinction in social psychological research: Conceptual, strategic, and statistical considerations.",https://openalex.org/W2121983536,journal-article,1986,Moderation
https://openalex.org/W4292811746,Reuben M. Baron,"The moderatorÃ¢ÂÂmediator variable distinction in social psychological research: Conceptual, strategic, and statistical considerations.",https://openalex.org/W2038868688,journal-article,1986,Moderation
https://openalex.org/W4292811746,Reuben M. Baron,"The moderatorÃ¢ÂÂmediator variable distinction in social psychological research: Conceptual, strategic, and statistical considerations.",https://openalex.org/W1580797668,journal-article,1986,Moderation
https://openalex.org/W2106096361,Philip M. Podsakoff,Common method biases in behavioral research: A critical review of the literature and recommended remedies.,https://openalex.org/W1986467568,journal-article,2003,Psychology
https://openalex.org/W2106096361,Philip M. Podsakoff,Common method biases in behavioral research: A critical review of the literature and recommended remedies.,https://openalex.org/W2331967079,journal-article,2003,Psychology
https://openalex.org/W2106096361,Philip M. Podsakoff,Common method biases in behavioral research: A critical review of the literature and recommended remedies.,https://openalex.org/W2000998192,journal-article,2003,Psychology
https://openalex.org/W2106096361,Philip M. Podsakoff,Common method biases in behavioral research: A critical review of the literature and recommended remedies.,https://openalex.org/W2079468847,journal-article,2003,Psychology
https://openalex.org/W2106096361,Philip M. Podsakoff,Common method biases in behavioral research: A critical review of the literature and recommended remedies.,https://openalex.org/W2773428303,journal-article,2003,Psychology
https://openalex.org/W2106096361,Philip M. Podsakoff,Common method biases in behavioral research: A critical review of the literature and recommended remedies.,https://openalex.org/W4211031783,journal-article,2003,Psychology
https://openalex.org/W2106096361,Philip M. Podsakoff,Common method biases in behavioral research: A critical review of the literature and recommended remedies.,https://openalex.org/W2051831694,journal-article,2003,Psychology
https://openalex.org/W2106096361,Philip M. Podsakoff,Common method biases in behavioral research: A critical review of the literature and recommended remedies.,https://openalex.org/W2013373646,journal-article,2003,Psychology
https://openalex.org/W2106096361,Philip M. Podsakoff,Common method biases in behavioral research: A critical review of the literature and recommended remedies.,https://openalex.org/W2338619553,journal-article,2003,Psychology
https://openalex.org/W2106096361,Philip M. Podsakoff,Common method biases in behavioral research: A critical review of the literature and recommended remedies.,https://openalex.org/W3155211574,journal-article,2003,Psychology
https://openalex.org/W2114918609,Tim R. Mosmann,Rapid colorimetric assay for cellular growth and survival: Application to proliferation and cytotoxicity assays,https://openalex.org/W2114918609,journal-article,1983,Cytotoxicity
https://openalex.org/W2114918609,Tim R. Mosmann,Rapid colorimetric assay for cellular growth and survival: Application to proliferation and cytotoxicity assays,https://openalex.org/W2010464880,journal-article,1983,Cytotoxicity
https://openalex.org/W2114918609,Tim R. Mosmann,Rapid colorimetric assay for cellular growth and survival: Application to proliferation and cytotoxicity assays,https://openalex.org/W2419197534,journal-article,1983,Cytotoxicity
https://openalex.org/W2114918609,Tim R. Mosmann,Rapid colorimetric assay for cellular growth and survival: Application to proliferation and cytotoxicity assays,https://openalex.org/W2471666874,journal-article,1983,Cytotoxicity
https://openalex.org/W2114918609,Tim R. Mosmann,Rapid colorimetric assay for cellular growth and survival: Application to proliferation and cytotoxicity assays,https://openalex.org/W2019696837,journal-article,1983,Cytotoxicity
https://openalex.org/W2114918609,Tim R. Mosmann,Rapid colorimetric assay for cellular growth and survival: Application to proliferation and cytotoxicity assays,https://openalex.org/W1971200591,journal-article,1983,Cytotoxicity
https://openalex.org/W2114918609,Tim R. Mosmann,Rapid colorimetric assay for cellular growth and survival: Application to proliferation and cytotoxicity assays,https://openalex.org/W1969277483,journal-article,1983,Cytotoxicity
https://openalex.org/W2114918609,Tim R. Mosmann,Rapid colorimetric assay for cellular growth and survival: Application to proliferation and cytotoxicity assays,https://openalex.org/W2400102193,journal-article,1983,Cytotoxicity
https://openalex.org/W2114918609,Tim R. Mosmann,Rapid colorimetric assay for cellular growth and survival: Application to proliferation and cytotoxicity assays,https://openalex.org/W2099128194,journal-article,1983,Cytotoxicity
https://openalex.org/W2919115771,Yann LeCun,Deep learning,https://openalex.org/W2738221750,journal-article,2015,Computer science
https://openalex.org/W2919115771,Yann LeCun,Deep learning,https://openalex.org/W4214561993,journal-article,2015,Computer science
https://openalex.org/W2919115771,Yann LeCun,Deep learning,https://openalex.org/W3186111093,journal-article,2015,Computer science
https://openalex.org/W2919115771,Yann LeCun,Deep learning,https://openalex.org/W2914959431,journal-article,2015,Computer science
https://openalex.org/W2919115771,Yann LeCun,Deep learning,https://openalex.org/W3156786002,journal-article,2015,Computer science
https://openalex.org/W2919115771,Yann LeCun,Deep learning,https://openalex.org/W4299822940,journal-article,2015,Computer science
https://openalex.org/W2919115771,Yann LeCun,Deep learning,https://openalex.org/W2732542196,journal-article,2015,Computer science
https://openalex.org/W2919115771,Yann LeCun,Deep learning,https://openalex.org/W3195938642,journal-article,2015,Computer science
https://openalex.org/W2919115771,Yann LeCun,Deep learning,https://openalex.org/W2889587233,journal-article,2015,Computer science
https://openalex.org/W2086957099,Axel D. Becke,Density-functional exchange-energy approximation with correct asymptotic behavior,https://openalex.org/W2042432049,journal-article,1988,Hybrid functional
https://openalex.org/W2086957099,Axel D. Becke,Density-functional exchange-energy approximation with correct asymptotic behavior,https://openalex.org/W2479582286,journal-article,1988,Hybrid functional
https://openalex.org/W2086957099,Axel D. Becke,Density-functional exchange-energy approximation with correct asymptotic behavior,https://openalex.org/W2913499012,journal-article,1988,Hybrid functional
https://openalex.org/W2086957099,Axel D. Becke,Density-functional exchange-energy approximation with correct asymptotic behavior,https://openalex.org/W3098889450,journal-article,1988,Hybrid functional
https://openalex.org/W2086957099,Axel D. Becke,Density-functional exchange-energy approximation with correct asymptotic behavior,https://openalex.org/W4289815171,journal-article,1988,Hybrid functional
https://openalex.org/W2086957099,Axel D. Becke,Density-functional exchange-energy approximation with correct asymptotic behavior,https://openalex.org/W2045435773,journal-article,1988,Hybrid functional
https://openalex.org/W2086957099,Axel D. Becke,Density-functional exchange-energy approximation with correct asymptotic behavior,https://openalex.org/W2086957099,journal-article,1988,Hybrid functional
https://openalex.org/W2086957099,Axel D. Becke,Density-functional exchange-energy approximation with correct asymptotic behavior,https://openalex.org/W1980154211,journal-article,1988,Hybrid functional
https://openalex.org/W2086957099,Axel D. Becke,Density-functional exchange-energy approximation with correct asymptotic behavior,https://openalex.org/W2008920194,journal-article,1988,Hybrid functional
https://openalex.org/W2151103935,David J. Lowe,Distinctive Image Features from Scale-Invariant Keypoints,https://openalex.org/W2130228941,journal-article,2004,Artificial intelligence
https://openalex.org/W2151103935,David J. Lowe,Distinctive Image Features from Scale-Invariant Keypoints,https://openalex.org/W2005185696,journal-article,2004,Artificial intelligence
https://openalex.org/W2151103935,David J. Lowe,Distinctive Image Features from Scale-Invariant Keypoints,https://openalex.org/W2993674027,journal-article,2004,Artificial intelligence
https://openalex.org/W2151103935,David J. Lowe,Distinctive Image Features from Scale-Invariant Keypoints,https://openalex.org/W2235753890,journal-article,2004,Artificial intelligence
https://openalex.org/W2151103935,David J. Lowe,Distinctive Image Features from Scale-Invariant Keypoints,https://openalex.org/W2413230753,journal-article,2004,Artificial intelligence
https://openalex.org/W2151103935,David J. Lowe,Distinctive Image Features from Scale-Invariant Keypoints,https://openalex.org/W2098452742,journal-article,2004,Artificial intelligence
https://openalex.org/W2151103935,David J. Lowe,Distinctive Image Features from Scale-Invariant Keypoints,https://openalex.org/W2544283655,journal-article,2004,Artificial intelligence
https://openalex.org/W2151103935,David J. Lowe,Distinctive Image Features from Scale-Invariant Keypoints,https://openalex.org/W3111677651,journal-article,2004,Artificial intelligence
https://openalex.org/W2151103935,David J. Lowe,Distinctive Image Features from Scale-Invariant Keypoints,https://openalex.org/W2161229648,journal-article,2004,Artificial intelligence
https://openalex.org/W2151103935,David J. Lowe,Distinctive Image Features from Scale-Invariant Keypoints,https://openalex.org/W2533072256,journal-article,2004,Artificial intelligence
https://openalex.org/W2112778345,Lenore Sawyer Radloff,The CES-D Scale,https://openalex.org/W2366207526,journal-article,1977,Psychology
https://openalex.org/W2112778345,Lenore Sawyer Radloff,The CES-D Scale,https://openalex.org/W2064311488,journal-article,1977,Psychology
https://openalex.org/W2112778345,Lenore Sawyer Radloff,The CES-D Scale,https://openalex.org/W4245105605,journal-article,1977,Psychology
https://openalex.org/W2112778345,Lenore Sawyer Radloff,The CES-D Scale,https://openalex.org/W2163991847,journal-article,1977,Psychology
https://openalex.org/W2112778345,Lenore Sawyer Radloff,The CES-D Scale,https://openalex.org/W2980426082,journal-article,1977,Psychology
https://openalex.org/W2112778345,Lenore Sawyer Radloff,The CES-D Scale,https://openalex.org/W3125224414,journal-article,1977,Psychology
https://openalex.org/W2112778345,Lenore Sawyer Radloff,The CES-D Scale,https://openalex.org/W2006956930,journal-article,1977,Psychology
https://openalex.org/W2112778345,Lenore Sawyer Radloff,The CES-D Scale,https://openalex.org/W2028107312,journal-article,1977,Psychology
https://openalex.org/W2112778345,Lenore Sawyer Radloff,The CES-D Scale,https://openalex.org/W1969981183,journal-article,1977,Psychology
https://openalex.org/W2018289835,Haider Raza,"Short-Term Effects of Nose-Only Cigarette Smoke Exposure on Glutathione Redox Homeostasis, Cytochrome P450 1A1/2 and Respiratory Enzyme Activities in Mice Tissues",https://openalex.org/W1263321344,journal-article,2013,Chemistry
https://openalex.org/W2018289835,Haider Raza,"Short-Term Effects of Nose-Only Cigarette Smoke Exposure on Glutathione Redox Homeostasis, Cytochrome P450 1A1/2 and Respiratory Enzyme Activities in Mice Tissues",https://openalex.org/W2035668987,journal-article,2013,Chemistry
https://openalex.org/W2018289835,Haider Raza,"Short-Term Effects of Nose-Only Cigarette Smoke Exposure on Glutathione Redox Homeostasis, Cytochrome P450 1A1/2 and Respiratory Enzyme Activities in Mice Tissues",https://openalex.org/W2102880567,journal-article,2013,Chemistry
https://openalex.org/W2018289835,Haider Raza,"Short-Term Effects of Nose-Only Cigarette Smoke Exposure on Glutathione Redox Homeostasis, Cytochrome P450 1A1/2 and Respiratory Enzyme Activities in Mice Tissues",https://openalex.org/W2061742480,journal-article,2013,Chemistry
https://openalex.org/W2018289835,Haider Raza,"Short-Term Effects of Nose-Only Cigarette Smoke Exposure on Glutathione Redox Homeostasis, Cytochrome P450 1A1/2 and Respiratory Enzyme Activities in Mice Tissues",https://openalex.org/W2163536072,journal-article,2013,Chemistry
https://openalex.org/W2018289835,Haider Raza,"Short-Term Effects of Nose-Only Cigarette Smoke Exposure on Glutathione Redox Homeostasis, Cytochrome P450 1A1/2 and Respiratory Enzyme Activities in Mice Tissues",https://openalex.org/W2040969209,journal-article,2013,Chemistry
https://openalex.org/W2018289835,Haider Raza,"Short-Term Effects of Nose-Only Cigarette Smoke Exposure on Glutathione Redox Homeostasis, Cytochrome P450 1A1/2 and Respiratory Enzyme Activities in Mice Tissues",https://openalex.org/W2061498064,journal-article,2013,Chemistry
https://openalex.org/W2018289835,Haider Raza,"Short-Term Effects of Nose-Only Cigarette Smoke Exposure on Glutathione Redox Homeostasis, Cytochrome P450 1A1/2 and Respiratory Enzyme Activities in Mice Tissues",https://openalex.org/W2463405247,journal-article,2013,Chemistry
https://openalex.org/W2018289835,Haider Raza,"Short-Term Effects of Nose-Only Cigarette Smoke Exposure on Glutathione Redox Homeostasis, Cytochrome P450 1A1/2 and Respiratory Enzyme Activities in Mice Tissues",https://openalex.org/W2414296539,journal-article,2013,Chemistry
https://openalex.org/W2125435699,Julian P T Higgins,Measuring inconsistency in meta-analyses,https://openalex.org/W2119214692,journal-article,2003,Computer science
https://openalex.org/W2125435699,Julian P T Higgins,Measuring inconsistency in meta-analyses,https://openalex.org/W2376314740,journal-article,2003,Computer science
https://openalex.org/W2125435699,Julian P T Higgins,Measuring inconsistency in meta-analyses,https://openalex.org/W2366644548,journal-article,2003,Computer science
https://openalex.org/W2125435699,Julian P T Higgins,Measuring inconsistency in meta-analyses,https://openalex.org/W2357241418,journal-article,2003,Computer science
https://openalex.org/W2125435699,Julian P T Higgins,Measuring inconsistency in meta-analyses,https://openalex.org/W2144190808,journal-article,2003,Computer science
https://openalex.org/W2125435699,Julian P T Higgins,Measuring inconsistency in meta-analyses,https://openalex.org/W2469626427,journal-article,2003,Computer science
https://openalex.org/W2125435699,Julian P T Higgins,Measuring inconsistency in meta-analyses,https://openalex.org/W2748952813,journal-article,2003,Computer science
https://openalex.org/W2125435699,Julian P T Higgins,Measuring inconsistency in meta-analyses,https://openalex.org/W2101955803,journal-article,2003,Computer science
https://openalex.org/W2125435699,Julian P T Higgins,Measuring inconsistency in meta-analyses,https://openalex.org/W2115485936,journal-article,2003,Computer science
https://openalex.org/W2125435699,Julian P T Higgins,Measuring inconsistency in meta-analyses,https://openalex.org/W2384888906,journal-article,2003,Computer science
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W2000117884,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W1496698723,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W1505999675,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W3214833809,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W1590154464,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W2329395632,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W3144127399,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W1658908529,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W2028954902,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W1589399253,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W1556808170,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W2141951329,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W1714723801,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W1506150625,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W3123732438,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W2033952602,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W2056330418,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W2061977616,book,1984,Humanities
https://openalex.org/W1527311855,Robert K. Yin,Case Study Research: Design and Methods,https://openalex.org/W2167928095,book,1984,Humanities
https://openalex.org/W4211007335,Lotfi A. Zadeh,Fuzzy sets,https://openalex.org/W2152639368,journal-article,1965,Computer science
https://openalex.org/W4211007335,Lotfi A. Zadeh,Fuzzy sets,https://openalex.org/W3193825001,journal-article,1965,Computer science
https://openalex.org/W4211007335,Lotfi A. Zadeh,Fuzzy sets,https://openalex.org/W2045127810,journal-article,1965,Computer science
https://openalex.org/W4211007335,Lotfi A. Zadeh,Fuzzy sets,https://openalex.org/W2030548548,journal-article,1965,Computer science
https://openalex.org/W4211007335,Lotfi A. Zadeh,Fuzzy sets,https://openalex.org/W1538607327,journal-article,1965,Computer science
https://openalex.org/W4211007335,Lotfi A. Zadeh,Fuzzy sets,https://openalex.org/W2557965929,journal-article,1965,Computer science
https://openalex.org/W4211007335,Lotfi A. Zadeh,Fuzzy sets,https://openalex.org/W2382231538,journal-article,1965,Computer science
https://openalex.org/W4211007335,Lotfi A. Zadeh,Fuzzy sets,https://openalex.org/W2118579687,journal-article,1965,Computer science
https://openalex.org/W4211007335,Lotfi A. Zadeh,Fuzzy sets,https://openalex.org/W2016792113,journal-article,1965,Computer science
https://openalex.org/W4211007335,Lotfi A. Zadeh,Fuzzy sets,https://openalex.org/W2225470854,journal-article,1965,Computer science
https://openalex.org/W2179438025,Michael I. Love,Moderated estimation of fold change and dispersion for RNA-seq data with DESeq2,https://openalex.org/W3162888433,journal-article,2014,Bioconductor
https://openalex.org/W2179438025,Michael I. Love,Moderated estimation of fold change and dispersion for RNA-seq data with DESeq2,https://openalex.org/W2048716271,journal-article,2014,Bioconductor
https://openalex.org/W2179438025,Michael I. Love,Moderated estimation of fold change and dispersion for RNA-seq data with DESeq2,https://openalex.org/W4289856193,journal-article,2014,Bioconductor
https://openalex.org/W2179438025,Michael I. Love,Moderated estimation of fold change and dispersion for RNA-seq data with DESeq2,https://openalex.org/W1506066766,journal-article,2014,Bioconductor
https://openalex.org/W2179438025,Michael I. Love,Moderated estimation of fold change and dispersion for RNA-seq data with DESeq2,https://openalex.org/W2011157853,journal-article,2014,Bioconductor
https://openalex.org/W2179438025,Michael I. Love,Moderated estimation of fold change and dispersion for RNA-seq data with DESeq2,https://openalex.org/W2623140174,journal-article,2014,Bioconductor
https://openalex.org/W2179438025,Michael I. Love,Moderated estimation of fold change and dispersion for RNA-seq data with DESeq2,https://openalex.org/W2950796920,journal-article,2014,Bioconductor
https://openalex.org/W2179438025,Michael I. Love,Moderated estimation of fold change and dispersion for RNA-seq data with DESeq2,https://openalex.org/W3007981348,journal-article,2014,Bioconductor
https://openalex.org/W2179438025,Michael I. Love,Moderated estimation of fold change and dispersion for RNA-seq data with DESeq2,https://openalex.org/W2179438025,journal-article,2014,Bioconductor
https://openalex.org/W1968834637,Michel Dubois,Colorimetric Method for Determination of Sugars and Related Substances,https://openalex.org/W1977150634,journal-article,1956,Citation
https://openalex.org/W1968834637,Michel Dubois,Colorimetric Method for Determination of Sugars and Related Substances,https://openalex.org/W1899141994,journal-article,1956,Citation
https://openalex.org/W1968834637,Michel Dubois,Colorimetric Method for Determination of Sugars and Related Substances,https://openalex.org/W2068611774,journal-article,1956,Citation
https://openalex.org/W1968834637,Michel Dubois,Colorimetric Method for Determination of Sugars and Related Substances,https://openalex.org/W2027975575,journal-article,1956,Citation
https://openalex.org/W1968834637,Michel Dubois,Colorimetric Method for Determination of Sugars and Related Substances,https://openalex.org/W3157589838,journal-article,1956,Citation
https://openalex.org/W1968834637,Michel Dubois,Colorimetric Method for Determination of Sugars and Related Substances,https://openalex.org/W2062886479,journal-article,1956,Citation
https://openalex.org/W1968834637,Michel Dubois,Colorimetric Method for Determination of Sugars and Related Substances,https://openalex.org/W2314797334,journal-article,1956,Citation
https://openalex.org/W1968834637,Michel Dubois,Colorimetric Method for Determination of Sugars and Related Substances,https://openalex.org/W2002722283,journal-article,1956,Citation
https://openalex.org/W1968834637,Michel Dubois,Colorimetric Method for Determination of Sugars and Related Substances,https://openalex.org/W4301098208,journal-article,1956,Citation
https://openalex.org/W1968834637,Michel Dubois,Colorimetric Method for Determination of Sugars and Related Substances,https://openalex.org/W1986086747,journal-article,1956,Citation
https://openalex.org/W2030976617,P. C. Hohenberg,Inhomogeneous Electron Gas,https://openalex.org/W2011020689,journal-article,1964,Electron
https://openalex.org/W2030976617,P. C. Hohenberg,Inhomogeneous Electron Gas,https://openalex.org/W1972975647,journal-article,1964,Electron
https://openalex.org/W2030976617,P. C. Hohenberg,Inhomogeneous Electron Gas,https://openalex.org/W2132086913,journal-article,1964,Electron
https://openalex.org/W2030976617,P. C. Hohenberg,Inhomogeneous Electron Gas,https://openalex.org/W2889997997,journal-article,1964,Electron
https://openalex.org/W2030976617,P. C. Hohenberg,Inhomogeneous Electron Gas,https://openalex.org/W2016104246,journal-article,1964,Electron
https://openalex.org/W2030976617,P. C. Hohenberg,Inhomogeneous Electron Gas,https://openalex.org/W2082591874,journal-article,1964,Electron
https://openalex.org/W2030976617,P. C. Hohenberg,Inhomogeneous Electron Gas,https://openalex.org/W2086287029,journal-article,1964,Electron
https://openalex.org/W2030976617,P. C. Hohenberg,Inhomogeneous Electron Gas,https://openalex.org/W2119472354,journal-article,1964,Electron
https://openalex.org/W2030976617,P. C. Hohenberg,Inhomogeneous Electron Gas,https://openalex.org/W2127130427,journal-article,1964,Electron
https://openalex.org/W2030976617,P. C. Hohenberg,Inhomogeneous Electron Gas,https://openalex.org/W2078200235,journal-article,1964,Electron
https://openalex.org/W2029667189,William Humphrey,VMD: Visual molecular dynamics,https://openalex.org/W2587621406,journal-article,1996,Computer science
https://openalex.org/W2029667189,William Humphrey,VMD: Visual molecular dynamics,https://openalex.org/W2046013126,journal-article,1996,Computer science
https://openalex.org/W2029667189,William Humphrey,VMD: Visual molecular dynamics,https://openalex.org/W2038816222,journal-article,1996,Computer science
https://openalex.org/W2029667189,William Humphrey,VMD: Visual molecular dynamics,https://openalex.org/W2471409651,journal-article,1996,Computer science
https://openalex.org/W2029667189,William Humphrey,VMD: Visual molecular dynamics,https://openalex.org/W2010728429,journal-article,1996,Computer science
https://openalex.org/W2029667189,William Humphrey,VMD: Visual molecular dynamics,https://openalex.org/W4213119407,journal-article,1996,Computer science
https://openalex.org/W2029667189,William Humphrey,VMD: Visual molecular dynamics,https://openalex.org/W1824574786,journal-article,1996,Computer science
https://openalex.org/W2029667189,William Humphrey,VMD: Visual molecular dynamics,https://openalex.org/W2080528351,journal-article,1996,Computer science
https://openalex.org/W2029667189,William Humphrey,VMD: Visual molecular dynamics,https://openalex.org/W4283024740,journal-article,1996,Computer science
https://openalex.org/W2108234281,Heng Li,The Sequence Alignment/Map format and SAMtools,https://openalex.org/W1518146300,journal-article,2009,Computer science
https://openalex.org/W2108234281,Heng Li,The Sequence Alignment/Map format and SAMtools,https://openalex.org/W2027605650,journal-article,2009,Computer science
https://openalex.org/W2108234281,Heng Li,The Sequence Alignment/Map format and SAMtools,https://openalex.org/W2108234281,journal-article,2009,Computer science
https://openalex.org/W2108234281,Heng Li,The Sequence Alignment/Map format and SAMtools,https://openalex.org/W3012600779,journal-article,2009,Computer science
https://openalex.org/W2108234281,Heng Li,The Sequence Alignment/Map format and SAMtools,https://openalex.org/W1725737257,journal-article,2009,Computer science
https://openalex.org/W2108234281,Heng Li,The Sequence Alignment/Map format and SAMtools,https://openalex.org/W2003893195,journal-article,2009,Computer science
https://openalex.org/W2108234281,Heng Li,The Sequence Alignment/Map format and SAMtools,https://openalex.org/W3210186669,journal-article,2009,Computer science
https://openalex.org/W2108234281,Heng Li,The Sequence Alignment/Map format and SAMtools,https://openalex.org/W2143249496,journal-article,2009,Computer science
https://openalex.org/W1951724000,Douglas M. Bates,Fitting Linear Mixed-Effects Models Using<b>lme4</b>,https://openalex.org/W2021312236,journal-article,2015,Mixed model
https://openalex.org/W1951724000,Douglas M. Bates,Fitting Linear Mixed-Effects Models Using<b>lme4</b>,https://openalex.org/W2186257539,journal-article,2015,Mixed model
https://openalex.org/W1951724000,Douglas M. Bates,Fitting Linear Mixed-Effects Models Using<b>lme4</b>,https://openalex.org/W4206244409,journal-article,2015,Mixed model
https://openalex.org/W1951724000,Douglas M. Bates,Fitting Linear Mixed-Effects Models Using<b>lme4</b>,https://openalex.org/W4289422681,journal-article,2015,Mixed model
https://openalex.org/W1951724000,Douglas M. Bates,Fitting Linear Mixed-Effects Models Using<b>lme4</b>,https://openalex.org/W2072059314,journal-article,2015,Mixed model
https://openalex.org/W1951724000,Douglas M. Bates,Fitting Linear Mixed-Effects Models Using<b>lme4</b>,https://openalex.org/W4298309519,journal-article,2015,Mixed model
https://openalex.org/W1951724000,Douglas M. Bates,Fitting Linear Mixed-Effects Models Using<b>lme4</b>,https://openalex.org/W2356286374,journal-article,2015,Mixed model
https://openalex.org/W1951724000,Douglas M. Bates,Fitting Linear Mixed-Effects Models Using<b>lme4</b>,https://openalex.org/W2895736713,journal-article,2015,Mixed model
https://openalex.org/W1951724000,Douglas M. Bates,Fitting Linear Mixed-Effects Models Using<b>lme4</b>,https://openalex.org/W2477652392,journal-article,2015,Mixed model
https://openalex.org/W1951724000,Douglas M. Bates,Fitting Linear Mixed-Effects Models Using<b>lme4</b>,https://openalex.org/W2953058310,journal-article,2015,Mixed model
https://openalex.org/W2015795623,Martin Bland,STATISTICAL METHODS FOR ASSESSING AGREEMENT BETWEEN TWO METHODS OF CLINICAL MEASUREMENT,https://openalex.org/W4230347692,journal-article,1986,Repeatability
https://openalex.org/W2015795623,Martin Bland,STATISTICAL METHODS FOR ASSESSING AGREEMENT BETWEEN TWO METHODS OF CLINICAL MEASUREMENT,https://openalex.org/W2230691193,journal-article,1986,Repeatability
https://openalex.org/W2015795623,Martin Bland,STATISTICAL METHODS FOR ASSESSING AGREEMENT BETWEEN TWO METHODS OF CLINICAL MEASUREMENT,https://openalex.org/W2334954212,journal-article,1986,Repeatability
https://openalex.org/W2015795623,Martin Bland,STATISTICAL METHODS FOR ASSESSING AGREEMENT BETWEEN TWO METHODS OF CLINICAL MEASUREMENT,https://openalex.org/W1887191277,journal-article,1986,Repeatability
https://openalex.org/W2015795623,Martin Bland,STATISTICAL METHODS FOR ASSESSING AGREEMENT BETWEEN TWO METHODS OF CLINICAL MEASUREMENT,https://openalex.org/W2018619927,journal-article,1986,Repeatability
https://openalex.org/W2015795623,Martin Bland,STATISTICAL METHODS FOR ASSESSING AGREEMENT BETWEEN TWO METHODS OF CLINICAL MEASUREMENT,https://openalex.org/W2776018879,journal-article,1986,Repeatability
https://openalex.org/W2015795623,Martin Bland,STATISTICAL METHODS FOR ASSESSING AGREEMENT BETWEEN TWO METHODS OF CLINICAL MEASUREMENT,https://openalex.org/W4248389398,journal-article,1986,Repeatability
